crdc_id,year,ncessch,leaid,fips,num_classes_algebra1,num_taught_certified_algebra1,num_classes_algebra2,num_taught_certified_algebra2,num_classes_advanced_math,num_taught_certified_adv_math,num_classes_calculus,num_taught_certified_calculus,num_classes_biology,num_taught_certified_biology,num_classes_chemistry,num_taught_certified_chemistry,num_classes_geometry,num_taught_certified_geometry,num_classes_physics,num_taught_certified_physics,ap_courses_indicator,num_courses_ap,students_select_ap_indicator,ap_courses_math_indicator,ap_courses_science_indicator,ap_courses_other_indicator,sch_dual_indicator,gifted_talented_indicator,sports_single_sex_indicator,sports_single_sex_m,sports_single_sex_f,teams_single_sex_m,teams_single_sex_f,participants_single_sex_sports_m,participants_single_sex_sports_f,classes_single_sex_indicator,participants_single_sex_sports,classes_single_sex_alg_geom_m,classes_single_sex_alg_geom_f,classes_single_sex_alg_geom,classes_single_sex_othermath_m,classes_single_sex_othermath_f,classes_single_sex_othermath,classes_single_sex_science_m,classes_single_sex_science_f,classes_single_sex_science,classes_single_sex_english_m,classes_single_sex_english_f,classes_single_sex_english,classes_single_sex_other_m,classes_single_sex_other_f,classes_single_sex_other
069982100001,2017,063432011393,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982200001,2017,069103513485,0691035,6,4.000,0.000,1.000,0.000,0.000,-2.000,0.000,-2.000,5.000,5.000,0.000,-2.000,4.000,4.000,3.000,3.000,1,1.000,1,0,0,0,1,0,1,3,4,3,4,24,35,0,59,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982300001,2017,063432005339,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982500001,2017,061071013762,0610710,6,1.000,1.000,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,1.000,1.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982600001,2017,069103512625,0691035,6,4.000,0.000,4.000,4.000,2.000,2.000,1.000,1.000,7.000,0.000,4.000,4.000,4.000,4.000,4.000,0.000,1,8.000,1,1,1,1,1,0,1,3,3,3,3,41,59,0,100,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982700001,2017,069102113148,0691021,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,2.000,2.000,0.000,-2.000,0.000,-2.000,2.000,2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982800001,2017,062895011739,0628950,6,9.000,9.000,11.000,11.000,0.000,-2.000,0.000,-2.000,3.000,3.000,0.000,-2.000,11.000,11.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069982900001,2017,069102111695,0691021,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983200001,2017,060016010251,0600160,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983300001,2017,060861000869,0608610,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,1,1,4,4,5,4,65,62,0,127,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983400001,2017,063432007689,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983500001,2017,062079012287,0620790,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,1,1.000,0,0,0,1,1,0,1,3,3,3,3,17,25,0,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983500002,2017,,,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983600001,2017,060003607250,0600036,6,7.000,7.000,3.000,3.000,12.000,12.000,3.000,3.000,6.000,0.000,6.000,0.000,3.000,3.000,3.000,3.000,1,3.000,1,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983700001,2017,064242014052,0642420,6,5.000,5.000,2.000,2.000,0.000,-2.000,1.000,1.000,5.000,5.000,3.000,3.000,3.000,3.000,1.000,1.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983800001,2017,062271013972,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069983900001,2017,063417012466,0634170,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984000001,2017,060387013850,0603870,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984100001,2017,060837011569,0608370,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984200001,2017,069100911934,0691009,6,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,3.000,3.000,2.000,2.000,1.000,1.000,2.000,2.000,1,2.000,1,0,1,1,0,0,1,4,4,4,4,28,30,0,58,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984300001,2017,064242013799,0642420,6,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984500001,2017,063531010989,0635310,6,4.000,4.000,4.000,4.000,3.000,3.000,0.000,-2.000,6.000,6.000,4.000,4.000,4.000,4.000,2.000,2.000,1,12.000,1,1,1,1,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984600001,2017,060907012684,0609070,6,5.000,5.000,5.000,5.000,5.000,5.000,3.000,3.000,5.000,5.000,4.000,4.000,4.000,4.000,2.000,2.000,1,1.000,0,0,0,1,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984700001,2017,062772006035,0627720,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984800001,2017,060195010558,0601950,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069984900001,2017,063531008546,0635310,6,11.000,11.000,7.000,7.000,12.000,12.000,6.000,6.000,15.000,15.000,12.000,12.000,14.000,14.000,9.000,9.000,1,17.000,1,1,1,1,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985000001,2017,063432012786,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985200001,2017,069103112462,0691031,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985300001,2017,069102400688,0691024,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985400001,2017,063531010992,0635310,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985500001,2017,069102414040,0691024,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,1,1,0,1,0,2,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985600001,2017,069103314082,0691033,6,4.000,4.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,4.000,4.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985800001,2017,069102414001,0691024,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069985900001,2017,060744012855,0607440,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986000001,2017,060309008155,0603090,6,2.000,2.000,2.000,2.000,2.000,2.000,0.000,-2.000,2.000,2.000,0.000,-2.000,2.000,2.000,0.000,-2.000,1,1.000,1,0,0,1,0,0,1,2,2,2,2,4,2,0,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986100001,2017,062825008313,0628250,6,8.000,8.000,2.000,2.000,0.000,-2.000,0.000,-2.000,5.000,5.000,0.000,-2.000,6.000,6.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986200001,2017,060005208486,0600052,6,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986300001,2017,062409012661,0624090,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986400001,2017,062994011918,0629940,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986500001,2017,063324013882,0633240,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986700001,2017,060001411746,0600014,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986800001,2017,060141406027,0601414,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069986900001,2017,062382013690,0623820,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987100001,2017,063117007601,0631170,6,3.000,1.000,1.000,1.000,0.000,-2.000,0.000,-2.000,1.000,1.000,0.000,-2.000,1.000,1.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,1,1,1,1,1,11,7,0,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987200001,2017,062271013348,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987400001,2017,063432008303,0634320,6,5.000,5.000,5.000,5.000,4.000,4.000,2.000,2.000,5.000,5.000,4.000,4.000,5.000,3.000,4.000,4.000,1,14.000,1,1,1,1,0,0,1,4,5,7,7,83,89,0,172,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987500001,2017,063417010364,0634170,6,6.000,6.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,9.000,7.000,5.000,5.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,1,0,1,1,1,1,1,7,9,0,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987600001,2017,063417011108,0634170,6,5.000,5.000,2.000,2.000,0.000,-2.000,0.000,-2.000,6.000,6.000,4.000,4.000,2.000,2.000,1.000,1.000,1,3.000,1,0,1,1,1,0,1,7,6,7,6,116,66,0,182,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987700001,2017,062271014063,0622710,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987800001,2017,063315013116,0633150,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069987900001,2017,060945014024,0609450,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988000001,2017,069103713960,0691037,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988100001,2017,,,6,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,1.000,1.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988300001,2017,062271013974,0622710,6,5.000,5.000,1.000,1.000,0.000,-2.000,0.000,-2.000,6.000,6.000,0.000,-2.000,3.000,3.000,3.000,3.000,1,2.000,0,0,1,1,0,0,1,2,0,2,0,28,0,0,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988400001,2017,069104712801,0691047,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988500001,2017,062079007308,0620790,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,2.000,2.000,2.000,2.000,3.000,1.000,7.000,3.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,1,1,2,1,3,23,54,0,77,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988700001,2017,069103513979,0691035,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988800001,2017,061495011927,0614950,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069988900001,2017,063351011178,0633510,6,10.000,10.000,7.000,7.000,4.000,4.000,2.000,2.000,9.000,9.000,8.000,8.000,8.000,8.000,0.000,-2.000,1,6.000,1,1,0,1,0,0,1,1,1,7,10,101,118,0,219,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989100001,2017,063432010636,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989200001,2017,063432013580,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989300001,2017,062610012408,0626100,6,4.000,0.000,1.000,0.000,0.000,-2.000,0.000,-2.000,2.000,0.000,0.000,-2.000,1.000,0.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989400001,2017,062610012767,0626100,6,2.000,2.000,2.000,2.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,2.000,2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989500001,2017,060570014037,0605700,6,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,1,0,1,0,1,0,5,0,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989600001,2017,063444007219,0634440,6,4.000,4.000,4.000,4.000,1.000,1.000,1.000,1.000,8.000,8.000,3.000,3.000,3.000,3.000,0.000,-2.000,1,2.000,1,1,0,1,1,0,1,8,7,8,7,120,97,0,217,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989700001,2017,069103112662,0691031,6,5.000,5.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,4.000,4.000,0.000,-2.000,0.000,-2.000,0.000,-2.000,0,-1.000,-3,-3,-3,-3,0,0,0,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989800001,2017,064200007533,0642000,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,1,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069989900001,2017,060933010398,0609330,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069990000001,2017,069102414060,0691024,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069990099999,2017,069102414060,0691024,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069990100001,2017,063432012640,0634320,6,3.000,0.000,4.000,2.000,2.000,0.000,0.000,-2.000,2.000,2.000,2.000,2.000,4.000,4.000,2.000,2.000,0,-1.000,-3,-3,-3,-3,1,0,1,2,2,2,2,30,27,0,57,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
069990200001,2017,063432012630,0634320,6,-3.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-2.000,-3,-1.000,-3,-3,-3,-3,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
