ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes,city_location,lea_name,is_magnet,ap_count,stem_score,arts_participants,world_lang,norm_ap_count,norm_arts,norm_world_lang
062271007763,Boyle Heights Continuation,34.037316,-118.211893,52.0,4.0,3,4,13.0,0.003407951887738,0.0315161839863713,-4.0,0.0,Los Angeles,Los Angeles Unified,1,0,0.4244,16,4,0.0,0.010169491525423728,0.000984251968503937
062271007764,Sophia T. Salvin Special Education Center,34.038416,-118.296805,65.0,11.0,4,2,5.909090909090909,0.004276645506181,0.013396314077745,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1724,240,5,0.0,0.38983050847457623,0.0012303149606299212
062271007766,Ernest P. Willenberg Special Education Center,33.741618,-118.309197,154.0,18.0,3,2,8.555555555555555,0.0102238556632141,0.0201590005678591,-4.0,0.0,San Pedro,Los Angeles Unified,1,0,0.412,190,9,0.0,0.30508474576271183,0.0022145669291338582
062271007768,Whitman Continuation,34.080373,-118.359739,41.0,3.0,3,4,13.666666666666666,0.0026729034413631,0.0332197614991482,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0267,291,14,0.0,0.47627118644067795,0.0034448818897637795
062271007770,Windsor Hills Math Science,33.995576,-118.355837,347.0,18.0,1,4,19.27777777777778,0.0231206147677915,0.0475582055650198,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.2669,148,72,0.0,0.23389830508474574,0.017716535433070866
062271008026,Newcastle Elementary,34.189288,-118.524949,277.0,15.0,1,1,18.466666666666665,0.0184430337454059,0.0454855195911413,-4.0,0.0,Reseda,Los Angeles Unified,1,0,0.4241,240,78,0.0,0.38983050847457623,0.019192913385826772
062271008029,Primary Academy for Success,34.235,-118.455612,221.0,11.0,1,1,20.09090909090909,0.0147009689274974,0.0496360538949976,-4.0,0.0,Panorama City,Los Angeles Unified,0,0,0.4041,92,88,0.0,0.1389830508474576,0.021653543307086614
062271008157,Ninth Street Elementary,34.035986,-118.247475,226.0,9.0,1,1,25.11111111111111,0.0150350818576678,0.0624645088018171,-4.0,0.0,Los Angeles,Los Angeles Unified,1,0,0.3955,343,84,0.0,0.5644067796610169,0.020669291338582675
062271008158,Sunrise Elementary,34.029129,-118.209186,322.0,18.0,1,1,17.88888888888889,0.0214500501169395,0.0440090857467348,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.074,221,30,0.0,0.35762711864406777,0.0073818897637795275
062271008510,Ellen Ochoa Learning Center,33.968483,-118.175636,1154.0,56.0,1,1,20.607142857142858,0.0770464416972936,0.0509552202482355,-4.0,0.0,Cudahy,Los Angeles Unified,0,0,0.1693,90,436,0.0,0.13559322033898302,0.10728346456692914
062271008722,Lafayette Park Primary Center,34.066456,-118.280571,63.0,4.0,1,1,15.75,0.0041430003341129,0.0385434412265758,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1325,240,22,0.0,0.38983050847457623,0.0054133858267716535
062271008886,Diane S. Leichman Career Preparatory and Transition Center,34.198782,-118.548369,185.0,21.0,3,2,8.80952380952381,0.0122953558302706,0.0208079824774884,-4.0,0.0,Reseda,Los Angeles Unified,0,0,0.0451,179,36,0.0,0.2864406779661017,0.008858267716535433
062271008887,Los Angeles Center for Enriched Studies,34.044267,-118.371433,1463.0,62.0,3,4,23.596774193548388,0.0976946207818242,0.0585948233225257,312.0,0.1353319057815845,Los Angeles,Los Angeles Unified,0,0,0.0913,66,387,0.0,0.09491525423728814,0.0952263779527559
062271008888,Arroyo Seco Museum Science,34.101954,-118.204254,431.0,22.0,1,4,19.59090909090909,0.0287337119946541,0.048358370760415,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.3253,184,91,0.0,0.2949152542372881,0.022391732283464565
062271009150,King/Drew Medical Magnet High,33.924206,-118.245916,1380.0,64.0,3,4,21.5625,0.0921483461409956,0.0533965076660988,298.0,0.1293361884368308,Los Angeles,Los Angeles Unified,1,0,0.5105,112,337,0.0,0.17288135593220338,0.0829232283464567
062271009151,Sherman Oaks Center for Enriched Studies,34.184651,-118.537919,1901.0,73.0,4,4,26.04109589041096,0.126962913464751,0.064840960537677,304.0,0.1319057815845824,Reseda,Los Angeles Unified,0,0,0.0179,252,525,0.0,0.4101694915254237,0.12918307086614172
062271009152,Pio Pico Middle,34.04581,-118.317291,350.0,21.0,2,1,16.666666666666668,0.0233210825258937,0.0408858603066439,-4.0,0.0,Los Angeles,Los Angeles Unified,1,0,0.3392,263,70,0.0,0.42881355932203385,0.0172244094488189
062271009394,Montara Avenue Elementary,33.944552,-118.218227,642.0,35.0,1,1,18.34285714285714,0.0428332776478449,0.0451691409101971,-4.0,0.0,South Gate,Los Angeles Unified,0,0,0.1487,156,33,0.0,0.24745762711864405,0.00812007874015748
062271009395,Teresa Hughes Elementary,33.965862,-118.193069,555.0,30.0,1,1,18.5,0.03701971266288,0.0455706984667802,-4.0,0.0,Cudahy,Los Angeles Unified,0,0,0.0235,125,62,0.0,0.19491525423728812,0.015255905511811024
062271009572,Parthenia Academy of Arts and Technology,34.22719,-118.498626,450.0,23.0,1,1,19.565217391304348,0.0300033411293017,0.0482927190578475,-4.0,0.0,North Hills,Los Angeles Unified,1,0,0.6471,131,64,0.0,0.20508474576271185,0.015748031496062992
062271009573,San Miguel Elementary,33.945534,-118.201272,685.0,35.0,1,1,19.571428571428573,0.0457066488473103,0.0483085908980287,-4.0,0.0,South Gate,Los Angeles Unified,0,0,0.1209,240,230,0.0,0.38983050847457623,0.056594488188976375
062271010240,Francisco Bravo Medical Magnet High,34.05812,-118.202889,1714.0,73.0,3,4,23.47945205479452,0.1144670898763782,0.0582950222865277,393.0,0.1700214132762312,Los Angeles,Los Angeles Unified,1,0,0.6033,21,541,0.0,0.01864406779661017,0.13312007874015747
062271010241,Burton Street Elementary,34.219329,-118.441667,281.0,16.0,1,1,17.5625,0.0187103240895422,0.0431750425894378,-4.0,0.0,Panorama City,Los Angeles Unified,0,0,0.0382,127,101,0.0,0.1983050847457627,0.02485236220472441
062271010242,Leo Politi Elementary,34.051111,-118.28687,610.0,31.0,1,1,19.677419354838708,0.0406949548947544,0.0485794361707973,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.123,41,85,0.0,0.05254237288135594,0.020915354330708662
062271010243,Nueva Vista Elementary,33.981028,-118.188193,676.0,33.0,1,1,20.484848484848484,0.0451052455730036,0.0506427133343658,-4.0,0.0,Bell,Los Angeles Unified,0,0,0.0454,233,62,0.0,0.37796610169491524,0.015255905511811024
062271010519,CDS Secondary,34.033712,-118.234289,1.0,1.0,3,4,1.0,0.0,0.0008517887563884,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0674,72,0,0.0,0.10508474576271186,0.0
062271010527,Columbus Avenue,34.192809,-118.463506,401.0,19.0,1,1,21.105263157894736,0.0267290344136318,0.0522281000627633,-4.0,0.0,Van Nuys,Los Angeles Unified,0,0,0.056,74,157,0.0,0.10847457627118644,0.03863188976377953
062271010529,MacArthur Park Elem Sch for the Visual and Perf Arts,34.05741,-118.279421,431.0,20.0,1,1,21.55,0.0287337119946541,0.0533645655877342,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0839,278,63,0.0,0.4542372881355932,0.015501968503937008
062271010839,Dr. Theodore T. Alexander Jr. Science Center,34.01711,-118.283865,563.0,26.0,1,1,21.65384615384616,0.0375542933511526,0.0536299305464552,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.2599,35,115,0.0,0.0423728813559322,0.028297244094488187
062271010842,Richard A. Alonzo Community Day,34.094956,-118.315297,77.0,6.0,3,4,12.833333333333334,0.00507851653859,0.0310902896081771,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.2007,226,13,0.0,0.36610169491525424,0.0031988188976377952
062271010843,Middle College High,33.928499,-118.306582,383.0,16.0,3,1,23.9375,0.0255262278650183,0.0594655025553662,183.0,0.080085653104925,Los Angeles,Los Angeles Unified,0,0,0.0328,100,106,0.0,0.15254237288135591,0.02608267716535433
062271010844,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,33.782907,-118.283573,443.0,18.0,3,1,24.61111111111111,0.0295355830270631,0.0611868256672345,193.0,0.0843683083511777,Wilmington,Los Angeles Unified,0,0,0.2776,120,118,0.0,0.18644067796610167,0.029035433070866142
062271010854,Bellingham Elementary,34.192931,-118.398424,391.0,19.0,1,1,20.57894736842105,0.026060808553291,0.0508831704474132,-4.0,0.0,North Hollywood,Los Angeles Unified,0,0,0.0996,199,92,0.0,0.32033898305084746,0.022637795275590553
062271010855,Maple Primary Center,34.01546,-118.270858,123.0,7.0,1,1,17.571428571428573,0.0081523554961577,0.0431978583596982,-4.0,0.0,Los Angeles,Los Angeles Unified,1,0,0.332,301,45,0.0,0.4932203389830508,0.01107283464566929
062271010856,Stanford Primary Center,33.948531,-118.217882,135.0,7.0,1,1,19.285714285714285,0.0089542265285666,0.0475784862496957,-4.0,0.0,South Gate,Los Angeles Unified,0,0,0.128,161,12,0.0,0.25593220338983047,0.002952755905511811
062271010857,Charles White Elementary,34.060472,-118.279518,296.0,15.0,1,1,19.73333333333333,0.0197126628800534,0.0487223168654173,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1269,239,15,0.0,0.38813559322033897,0.0036909448818897637
062271010858,Harmony Elementary,34.006943,-118.260033,489.0,23.0,1,1,21.26086956521739,0.0326094219846308,0.0526257314273016,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1684,80,51,0.0,0.11864406779661017,0.012549212598425197
062271010859,Vista Middle,34.221009,-118.460219,1202.0,56.0,2,1,21.464285714285715,0.0802539258269295,0.0531455341932343,-4.0,0.0,Panorama City,Los Angeles Unified,1,0,0.3208,254,80,0.0,0.4135593220338983,0.01968503937007874
062271010860,Southeast Middle,33.945767,-118.22486,1167.0,56.0,2,1,20.839285714285715,0.0779151353157367,0.051548430275006,-4.0,0.0,South Gate,Los Angeles Unified,0,0,0.055,204,116,0.0,0.3288135593220339,0.02854330708661417
062271010861,Orthopaedic Hospital,34.028915,-118.271158,731.0,35.0,3,4,20.88571428571429,0.048780487804878,0.0516670722803601,245.0,0.1066381156316916,Los Angeles,Los Angeles Unified,0,0,0.0803,239,254,0.0,0.38813559322033897,0.0625
062271010862,Northridge Academy High,34.245407,-118.524424,938.0,42.0,3,1,22.33333333333333,0.0626127631139325,0.055366269165247,199.0,0.0869379014989293,Northridge,Los Angeles Unified,0,0,0.234,166,196,0.0,0.26440677966101694,0.04822834645669291
062271010863,International Studies Lrng Center at Legacy High Sch Complex,33.941394,-118.178813,939.0,39.0,3,1,24.07692307692308,0.0626795856999666,0.0598217795832787,124.0,0.0548179871520342,South Gate,Los Angeles Unified,0,0,0.1444,72,224,0.0,0.10508474576271186,0.05511811023622047
062271010872,Olympic Primary Center,34.047977,-118.270661,125.0,7.0,1,1,17.857142857142858,0.0082860006682258,0.0439279630080311,-4.0,0.0,Los Angeles,Los Angeles Unified,1,0,0.3305,212,33,0.0,0.3423728813559322,0.00812007874015748
062271010873,Garza (Carmen Lomas) Primary Center,34.024466,-118.217941,89.0,5.0,1,1,17.8,0.0058803875709989,0.0437819420783645,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.212,180,17,0.0,0.28813559322033894,0.004183070866141732
062271010874,Danny J. Bakewell Sr. Primary Center,33.95935,-118.289835,134.0,7.0,1,1,19.142857142857142,0.0088874039425325,0.0472134339255293,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0899,220,29,0.0,0.3559322033898305,0.007135826771653543
062271010875,Hooper Avenue Primary Center,33.995674,-118.25256,166.0,9.0,1,1,18.444444444444443,0.0110257266956231,0.0454287336740488,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1174,194,37,0.0,0.311864406779661,0.009104330708661417
062271010876,Mariposa-Nabi Primary Center,34.053196,-118.299165,117.0,7.0,1,1,16.714285714285715,0.0077514199799532,0.0410075444146994,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0492,17,18,0.0,0.011864406779661017,0.0044291338582677165
062271010877,Hollywood Elementary,34.091227,-118.319259,174.0,10.0,1,1,17.4,0.0115603073838957,0.0427597955706984,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1185,18,12,0.0,0.013559322033898303,0.002952755905511811
062271010878,Washington Primary Center,33.933019,-118.290929,152.0,9.0,1,1,16.88888888888889,0.010090210491146,0.0414537194775695,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1067,270,13,0.0,0.4406779661016949,0.0031988188976377952
062271010879,Harvard Elementary,34.077113,-118.304187,262.0,15.0,1,1,17.466666666666665,0.0174406949548947,0.0429301533219761,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0874,168,21,0.0,0.2677966101694915,0.005167322834645669
062271010880,Pacific Boulevard,33.990685,-118.223927,334.0,24.0,1,1,13.916666666666666,0.0222519211493484,0.0338586030664395,-4.0,0.0,Huntington Park,Los Angeles Unified,0,0,0.0428,289,99,0.0,0.4728813559322034,0.02436023622047244
062271010881,Ricardo Lizarraga Elementary,34.010719,-118.267685,454.0,25.0,1,1,18.16,0.030270631473438,0.044701873935264,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1122,220,67,0.0,0.3559322033898305,0.016486220472440943
062271010882,John W. Mack Elementary,34.026642,-118.29342,287.0,17.0,1,1,16.88235294117647,0.0191112596057467,0.0414370177372482,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1005,29,111,0.0,0.032203389830508466,0.027312992125984252
062271010883,Maywood Elementary,33.993315,-118.184101,476.0,23.0,1,1,20.695652173913043,0.0317407283661877,0.0511813939708169,-4.0,0.0,Maywood,Los Angeles Unified,1,0,0.4195,394,147,0.0,0.6508474576271187,0.03617125984251968
062271010884,Panorama City Elementary,34.226861,-118.45711,458.0,19.0,1,1,24.105263157894736,0.0305379218175743,0.0598941988702591,-4.0,0.0,Panorama City,Los Angeles Unified,1,0,0.2732,393,155,0.0,0.6491525423728813,0.03813976377952756
062271010885,Kingsley Elementary,34.09164,-118.30289,308.0,16.0,1,1,19.25,0.0205145339124624,0.0474872231686541,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1843,99,100,0.0,0.15084745762711863,0.024606299212598423
062271010886,Hope Street Elementary,33.968989,-118.209699,403.0,22.0,1,1,18.318181818181817,0.0268626795856999,0.0451060864178411,-4.0,0.0,Huntington Park,Los Angeles Unified,0,0,0.0462,167,135,0.0,0.2661016949152542,0.03321850393700787
062271010887,Cesar Chavez Elementary,34.088744,-118.168148,190.0,11.0,1,1,17.272727272727273,0.012629468760441,0.042434567136441,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1878,121,74,0.0,0.18813559322033896,0.018208661417322834
062271010888,South East High,33.945001,-118.22276,1900.0,91.0,3,1,20.87912087912088,0.126896090878717,0.0516502237115525,500.0,0.2158458244111349,South Gate,Los Angeles Unified,0,0,0.0358,92,492,0.0,0.1389830508474576,0.12106299212598425
062271010889,Maywood Academy High,33.982224,-118.188981,1009.0,50.0,3,1,20.18,0.0673571667223521,0.0498637137989778,275.0,0.1194860813704496,Maywood,Los Angeles Unified,0,0,0.3082,78,223,0.0,0.1152542372881356,0.05487204724409449
062271011307,William J. Johnston Community Day,33.765434,-118.29863,66.0,10.0,3,4,6.6,0.0043434680922151,0.0151618398637138,-4.0,0.0,San Pedro,Los Angeles Unified,0,0,0.1042,217,10,0.0,0.3508474576271186,0.0024606299212598425
062271011310,Richard Riordan Primary Center,34.11123,-118.196613,114.0,9.0,1,1,12.666666666666666,0.0075509522218509,0.0306643952299829,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0762,274,40,0.0,0.44745762711864406,0.00984251968503937
062271011315,Aggeler Community Day,34.242455,-118.5924,49.0,5.0,3,4,9.8,0.0032074841296358,0.0233390119250425,-4.0,0.0,Chatsworth,Los Angeles Unified,0,0,0.1107,167,14,0.0,0.2661016949152542,0.0034448818897637795
062271011617,Lake Street Primary,34.068112,-118.271035,112.0,7.0,1,1,16.0,0.0074173070497828,0.0391822827938671,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0291,116,6,0.0,0.1796610169491525,0.0014763779527559055
062271011618,Martha Escutia Primary Center,33.978869,-118.19808,184.0,11.0,1,1,16.727272727272727,0.0122285332442365,0.0410407309896236,-4.0,0.0,Bell,Los Angeles Unified,0,0,0.1443,219,57,0.0,0.3542372881355932,0.014025590551181102
062271011619,Lexington Avenue Primary Center,34.093239,-118.287976,95.0,4.0,1,1,23.75,0.0062813230872034,0.0589863713798977,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1288,23,37,0.0,0.022033898305084742,0.009104330708661417
062271011620,Middleton Primary Center,33.979049,-118.229252,223.0,12.0,1,1,18.58333333333333,0.0148346140995656,0.0457836456558773,-4.0,0.0,Huntington Park,Los Angeles Unified,1,0,0.321,235,78,0.0,0.3813559322033898,0.019192913385826772
062271011621,Amanecer Primary Center,34.024432,-118.185863,98.0,6.0,1,1,16.333333333333332,0.0064817908453057,0.0400340715502555,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0609,226,11,0.0,0.36610169491525424,0.0027066929133858267
062271011622,Aurora Elementary,33.994851,-118.256857,367.0,17.0,1,1,21.58823529411765,0.0244570664884731,0.053462270768614,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.0827,70,144,0.0,0.1016949152542373,0.03543307086614173
062271011623,Rosa Parks Learning Center,34.230968,-118.461339,561.0,27.0,1,1,20.77777777777778,0.0374206481790845,0.0513912549687677,-4.0,0.0,North Hills,Los Angeles Unified,0,0,0.1991,77,151,0.0,0.1135593220338983,0.03715551181102362
062271011624,Maurice Sendak Elementary,34.178095,-118.380025,390.0,18.0,1,1,21.666666666666668,0.0259939859672569,0.0536626916524701,-4.0,0.0,North Hollywood,Los Angeles Unified,1,0,0.4365,64,81,0.0,0.09152542372881356,0.019931102362204724
062271011625,Madison Elementary,33.945736,-118.214465,524.0,25.0,1,1,20.96,0.0349482124958235,0.0518568994889267,-4.0,0.0,South Gate,Los Angeles Unified,0,0,0.1706,241,134,0.0,0.39152542372881355,0.03297244094488189
062271011626,Santee Education Complex,34.029107,-118.262829,1718.0,85.0,3,1,20.211764705882352,0.1147343802205145,0.0499448842569395,405.0,0.1751605995717345,Los Angeles,Los Angeles Unified,0,0,0.1727,169,253,0.0,0.2694915254237288,0.062253937007874016
062271011627,Cal Burke High,34.217564,-118.452537,117.0,9.0,3,4,13.0,0.0077514199799532,0.0315161839863713,-4.0,0.0,Panorama City,Los Angeles Unified,0,0,0.0155,27,44,0.0,0.0288135593220339,0.010826771653543307
062271011629,Frida Kahlo High,34.029782,-118.263723,99.0,5.0,3,4,19.8,0.0065486134313397,0.048892674616695,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1839,229,18,0.0,0.3711864406779661,0.0044291338582677165
062271011644,George De La Torre Jr. Elementary,33.776402,-118.265817,638.0,31.0,1,1,20.580645161290324,0.0425659873037086,0.0508875089300434,-4.0,0.0,Wilmington,Los Angeles Unified,0,0,0.1697,261,50,0.0,0.4254237288135593,0.012303149606299212
062271011645,Frank del Olmo Elementary,34.073,-118.292596,555.0,28.0,1,1,19.821428571428573,0.03701971266288,0.04894743246532,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.2041,212,66,0.0,0.3423728813559322,0.01624015748031496
062271011646,Charles H. Kim Elementary,34.070313,-118.308174,491.0,26.0,1,1,18.884615384615383,0.0327430671566989,0.0465535316472284,-4.0,0.0,Los Angeles,Los Angeles Unified,1,0,0.4425,200,58,0.0,0.3220338983050847,0.014271653543307086
062271011647,Huntington Park Elementary,33.984937,-118.195178,331.0,17.0,1,1,19.47058823529412,0.0220514533912462,0.0480509069044994,-4.0,0.0,Huntington Park,Los Angeles Unified,0,0,0.1061,261,88,0.0,0.4254237288135593,0.021653543307086614
062271011648,Wilshire Park Elementary,34.060977,-118.316194,338.0,18.0,1,1,18.77777777777778,0.0225192114934847,0.0462805224304372,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1184,177,23,0.0,0.2830508474576271,0.005659448818897638
062271011649,William Jefferson Clinton Middle,34.017985,-118.275609,595.0,34.0,2,1,17.5,0.0396926161042432,0.043015332197615,-4.0,0.0,Los Angeles,Los Angeles Unified,0,0,0.1034,288,148,0.0,0.47118644067796606,0.03641732283464567
062271011650,School of Business and Tourism at Contreras Learning Complex,34.057486,-118.261472,424.0,21.0,3,1,20.19047619047619,0.0282659538924156,0.04989048430275,90.0,0.0402569593147751,Los Angeles,Los Angeles Unified,1,0,0.3042,225,114,0.0,0.3644067796610169,0.028051181102362203
062271011651,East Valley Senior High,34.170983,-118.371581,489.0,27.0,3,1,18.11111111111111,0.0326094219846308,0.0445769449176604,139.0,0.0612419700214132,North Hollywood,Los Angeles Unified,0,0,0.0264,168,83,0.0,0.2677966101694915,0.02042322834645669
